index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image
884,7,884,43,0,0,6,6,42,0,ddddrddrrulurrrulllluuurrrrrdlllldrrrrdddd,1111111/1111111/1111111/1111111/1111111/0111001/0111001,images/grid_0884_n7_seed884.svg
885,7,885,43,0,0,6,1,43,1,ddruurrrrrddddddluldluulrrulurrulllddlldddr,1111111/1111111/1111111/1111101/1011101/1001111/1101111,images/grid_0885_n7_seed885.svg
886,7,886,39,0,0,0,5,41,3,dddrdlddrururuuuuddrrdldrdlldlrrrruuuuuul,1001011/1001001/1001111/1101111/1111111/1111111/1111111,images/grid_0886_n7_seed886.svg
887,7,887,39,0,0,6,3,39,1,ddddruruluurdrurrrdddluuldlddrudrrddlll,1111111/1111111/1111111/1111111/1101111/0000001/0001111,images/grid_0887_n7_seed887.svg
888,7,888,39,0,0,1,5,42,4,ddddddrrrrrrullluluddluuluururrrddrdruuuld,1111111/1100111/1000111/1110011/1111000/1111111/1111111,images/grid_0888_n7_seed888.svg
889,7,889,44,0,0,6,6,44,1,dddrdddrruluuuluurdrurrrddddluuuldlddurdddrr,1111111/1111111/1111111/1111111/0111111/0111100/0111111,images/grid_0889_n7_seed889.svg
890,7,890,39,0,0,4,4,38,0,drddrddlldrrrrrruuuuuulldrddddlluuurdd,1000111/1100111/0101111/0111111/0011111/1111111/1111111,images/grid_0890_n7_seed890.svg
891,7,891,38,0,0,5,5,38,1,drurrrrdllldlldrdlddrurdrruururuddddlu,1111110/1111110/1110001/1100011/1100111/1110111/1111111,images/grid_0891_n7_seed891.svg
892,7,892,40,0,0,4,6,40,1,ddddruuuurrrrrdlllldddddlrrrulurulurrrdd,1111111/1111111/1111111/1111101/1111101/0011100/0111100,images/grid_0892_n7_seed892.svg
893,7,893,39,0,0,0,5,41,3,rdldurrrdddlllddrurdrurdrruluruulddluuuur,1100110/1111100/1001111/0001111/1111111/1111111/1111111,images/grid_0893_n7_seed893.svg
894,7,894,39,0,0,6,4,40,2,rrrrrrdddddduululurulllddlulddrdldrrurdr,1111111/0011111/1110111/1110111/1100011/1111001/1111101,images/grid_0894_n7_seed894.svg
895,7,895,40,0,0,2,6,40,1,ddddddrrrrurdruulluuuldddluuluurdurrrrdd,1111111/1111101/1111101/1011100/1011111/1000111/1111111,images/grid_0895_n7_seed895.svg
896,7,896,42,1,0,3,5,43,2,rdrddddlluuuudrddrrdrrruuuuuullldrrdldddruu,0001111/1101111/1110111/1110111/1110111/1111111/1111111,images/grid_0896_n7_seed896.svg
897,7,897,43,0,0,6,0,42,0,dddruuurrrrrdddddluuuuldddddluuuuuldddlldd,1111111/1111111/1111111/1111111/1111111/1001111/1001100,images/grid_0897_n7_seed897.svg
898,7,898,42,0,0,1,3,42,1,drurrrrrdddluulddddrdrlllllluurdrrulurulur,1111111/1111111/0011111/0011111/1111100/1111110/1111111,images/grid_0898_n7_seed898.svg
899,7,899,41,0,0,6,1,43,3,rdldrdrrrdrduuululurrrdlrdddddlllluluuldddr,1101111/1101111/1100111/1111111/1100111/1110011/1111111,images/grid_0899_n7_seed899.svg
900,7,900,43,0,0,0,2,44,2,ddrdldddrrrrrruuuluuurllddddrdlluldluurruuul,1011111/1001110/1101110/1111111/1111111/1111111/1111111,images/grid_0900_n7_seed900.svg
901,7,901,39,0,0,3,6,39,1,ddrdldddrrrrurulldllururululurrdrrdurdd,1111000/1111111/1111011/1111001/1111110/1111110/1111100,images/grid_0901_n7_seed901.svg
902,7,902,38,0,0,2,4,38,1,rrdddlddrduurdruuluuurrrddddddluuuuuld,1111111/0011111/0011111/0111111/0111111/0111111/0010011,images/grid_0902_n7_seed902.svg
903,7,903,43,0,0,3,1,42,0,ddddddrrrurdrruluruuuuldddluullulddrdddluu,1110011/1111111/1110111/1110111/1110011/1111111/1111111,images/grid_0903_n7_seed903.svg
904,7,904,35,0,0,3,6,39,5,druddrurrrurldldllddldldrrurdrrrullurru,1100011/1111110/0111100/0010001/0110111/1111111/1111111,images/grid_0904_n7_seed904.svg
905,7,905,41,0,0,6,6,42,2,ddddddrrrulluuuuurrlddddrururuurdddldlrrdd,1111011/1110011/1110111/1111111/1111111/1111001/1111001,images/grid_0905_n7_seed905.svg
906,7,906,40,0,0,4,6,40,1,ddddddrrulurulurulurrrdlrdrurddldldrdruu,1111100/1111111/1110111/1110011/1110111/1110111/1110011,images/grid_0906_n7_seed906.svg
907,7,907,41,0,0,0,3,41,1,ddddddrruluuurdddrdrrruuuuuuldddddluuuuul,1001111/1000111/1110111/1110111/1110111/1111111/1111111,images/grid_0907_n7_seed907.svg
908,7,908,39,0,0,0,6,42,4,ddddddrrrrruuurudlddlluuuulddddluuuuurrrrr,1111111/1111000/1111001/1111011/1111010/1111110/1111110,images/grid_0908_n7_seed908.svg
909,7,909,41,0,0,6,4,40,0,ddddddruuuuuurrrrdlllddrurdrurddllllddrr,1111110/1111110/1111111/1111111/1111111/1110000/1111100,images/grid_0909_n7_seed909.svg
910,7,910,42,0,0,6,6,42,1,ddddddrruluuuuurrrrrdddululddluuldddrrdrrd,1111111/1111111/1111111/1111101/1111100/1110111/1110001,images/grid_0910_n7_seed910.svg
911,7,911,36,0,0,4,3,39,4,dduurrdrurrrdddlluurdddrddlllllluudrrru,1111111/1011111/1000111/0000111/1001011/1111001/1111111,images/grid_0911_n7_seed911.svg
912,7,912,38,0,0,0,4,38,1,rdldrdldddrrrrrrulluldllururrrruuudlul,1100111/1100011/1100001/1111111/1111100/1111111/1111111,images/grid_0912_n7_seed912.svg
913,7,913,42,0,0,6,6,42,1,ddddddrruluruluuurrrrrddluldlulddrrrdldrrd,1111111/1111111/1111111/1111110/1110110/1110111/1110001,images/grid_0913_n7_seed913.svg
914,7,914,43,0,0,1,2,43,1,ddddddrruluurdrrdrdruulurulurulldldlluurrdl,1111111/1111111/1111011/1110011/1111111/1110111/1110011,images/grid_0914_n7_seed914.svg
915,7,915,38,0,0,4,6,38,1,dddrurulurrrrrddlullddddrlllldrrrrrruu,1111111/1111111/1111011/1101000/0001001/1111101/1111111,images/grid_0915_n7_seed915.svg
916,7,916,43,0,0,0,6,44,2,ddddddrruluuuuurddddrdrurddruuuudllulduuurrr,1111111/1111000/1111101/1111111/1111111/1111111/1110011,images/grid_0916_n7_seed916.svg
917,7,917,44,3,0,2,4,43,0,dddrrrrrruuuuuullldllddddruuurdddrruluruuld,0001111/0111111/0111111/1111111/1111111/1111111/1111111,images/grid_0917_n7_seed917.svg
918,7,918,40,0,0,6,0,40,1,dddruuurrrrrlddlulldrdldrrrdrdlluldluldl,1111111/1111110/1111110/1111000/0011110/0111111/1111111,images/grid_0918_n7_seed918.svg
919,7,919,39,1,0,6,0,41,3,rurrrrrddddlddllurulluurdrruuldullllddddd,0111111/1111111/1011111/1011111/1011111/1001110/1001110,images/grid_0919_n7_seed919.svg
920,7,920,38,0,0,0,2,42,5,dddddduurrdrdrrruuuuuuddlluddrddlululluuur,1110001/1100101/1100111/1111111/1111111/1011111/1001111,images/grid_0920_n7_seed920.svg
921,7,921,41,0,0,6,6,40,0,ddddddrruluuuuurrrrrdlddluulldddrddrurdr,1111111/1111111/1110110/1110110/1111000/1111110/1111111,images/grid_0921_n7_seed921.svg
922,7,922,41,0,0,5,1,42,2,durrdddlldddrrrrrrluuuuruuldlldrdldrdlluld,1110011/1011111/0011111/1111110/1111110/1111110/1111111,images/grid_0922_n7_seed922.svg
923,7,923,39,0,0,1,6,41,3,ddddddrrrrrruuudldluuuddldlluuurulurrrrrd,1111111/1110001/1110100/1100101/1101111/1111111/1111111,images/grid_0923_n7_seed923.svg
924,7,924,40,0,0,4,2,42,3,rdddruuurdrdrduuulrrddddddlluudldllluurdru,1111111/0111111/0110111/0110011/1110101/1111101/1111111,images/grid_0924_n7_seed924.svg
925,7,925,45,0,0,2,3,45,1,ddddddrrrrrruuuuudldddluuuululldrdldddrruluru,1111000/1111101/1111111/1111111/1111111/1111111/1111111,images/grid_0925_n7_seed925.svg
926,7,926,42,0,0,5,5,44,3,dddduruuurrrrrddluldluldddddllrrruuurrrdddlu,1111111/1111111/1111111/1111111/1011001/0011011/1111011,images/grid_0926_n7_seed926.svg
927,7,927,42,1,0,0,6,41,0,dddddrrrrrrullllluuuurdddruuuurddddrruuuu,0001101/1111101/1111101/1111101/1111111/1111111/1111111,images/grid_0927_n7_seed927.svg
928,7,928,42,0,0,1,6,43,2,ddddrdrdrrrruuulddllululuuurddrrdduluuurrrd,1111111/1111001/1111100/1111111/1111111/0111111/0011111,images/grid_0928_n7_seed928.svg
929,7,929,40,0,0,0,3,41,2,ddddddrrrrrllullurrrrruuuuldddllllurulurr,1111011/1110011/1110011/1111111/1111111/1111000/1111110,images/grid_0929_n7_seed929.svg
930,7,930,40,0,0,4,6,40,1,ddddddrudrrrrrululurulllluurdrurdrurdddd,1111111/1111111/1111111/1000111/1000111/1100011/1111111,images/grid_0930_n7_seed930.svg
931,7,931,35,0,0,5,3,40,6,ddrurulrrrrdrudddddduullurllllldddurdrru,1111111/1110011/1100001/1111111/1000111/1101001/1111001,images/grid_0931_n7_seed931.svg
932,7,932,42,0,0,1,5,42,1,ddddddrrrrurululddllurulururllurrrrrdddluu,1111111/1111011/1110011/1111111/1111110/1111110/1111100,images/grid_0932_n7_seed932.svg
933,7,933,44,0,0,4,3,43,0,ddddddrrrrrruuuuuullllldddddrrrruuuuldldldr,1111111/1100111/1101111/1111011/1111011/1111111/1111111,images/grid_0933_n7_seed933.svg
934,7,934,44,3,0,3,3,43,0,dddrrruulluuuurrrrrddddddlluruluruuldlulddr,0111111/0111111/0111111/1111111/1111111/1001111/1111111,images/grid_0934_n7_seed934.svg
935,7,935,40,0,0,6,6,42,3,ddrdrrdrddllllurrruuululurrdrurrdldlrrdddd,1111111/1111111/1111111/0111001/0001101/1111101/1111101,images/grid_0935_n7_seed935.svg
936,7,936,38,0,0,5,1,38,1,rrdrurrrddddddlllurruuuulddldrlllulddr,1111111/0011111/0000111/1101111/1111111/1101111/0001111,images/grid_0936_n7_seed936.svg
937,7,937,42,0,0,3,5,42,1,ddddrddruuuluuurrrrrddddddluulululurrdrudd,1111111/1111111/1111111/1111111/1110111/0110011/0110011,images/grid_0937_n7_seed937.svg
938,7,938,40,0,0,6,3,39,0,rdldddddruuuururrdlddruruuurddddldrdlll,1100011/1111111/1111111/1101111/1101111/1100011/1101111,images/grid_0938_n7_seed938.svg
939,7,939,41,1,0,2,5,40,0,dddddruruluurdruulurrrrddddddluluruluurd,0011111/1011111/1111111/1111111/1110111/1110111/1100011,images/grid_0939_n7_seed939.svg
940,7,940,42,1,0,6,6,43,2,rdddlddrurdrrulururuluulldddduruurrurdddddd,0011111/1111111/0111111/0111111/1111101/1111101/1111101,images/grid_0940_n7_seed940.svg
941,7,941,39,0,0,6,6,42,4,dddduruuurrrrrddddulllurrullldddddlrrrudrr,1111111/1111111/1111111/1111111/1010001/0010100/0111111,images/grid_0941_n7_seed941.svg
942,7,942,40,0,0,6,1,41,2,ddddrurrulluurdrurrrdddddduuluuulddddldll,1111111/1111111/1111111/1111111/1100111/0001101/0111001,images/grid_0942_n7_seed942.svg
943,7,943,45,0,0,6,6,44,0,ddddddrrrulluuuuurrrddllddrurruuurddddllddrr,1111111/1100111/1111111/1111111/1111111/1111100/1111111,images/grid_0943_n7_seed943.svg
944,7,944,40,0,0,0,1,41,2,dddddduruurdrddrrruuuuldddluuluruurlldlul,1111110/1011100/1001111/1111111/1111111/1101111/1001111,images/grid_0944_n7_seed944.svg
945,7,945,43,0,0,6,6,44,2,rrllddrrrrruurdddlllllldrrrrrrdlllllldrrrrrr,1110011/1000011/1111111/1111111/1111111/1111111/1111111,images/grid_0945_n7_seed945.svg
946,7,946,42,0,0,3,5,42,1,ddddururulurrdddddlldrrrrruuuuuulddldddruu,1111011/1111011/1111111/1101111/1001111/0111111/0111111,images/grid_0946_n7_seed946.svg
947,7,947,42,0,0,4,5,43,2,dddddrdrrruuluuuulldddduruurrurrdldrddddluu,1111111/1111111/1111011/1111001/1101111/1100111/0111111,images/grid_0947_n7_seed947.svg
948,7,948,45,0,0,6,6,44,0,ddddddruuuuuurddddddruuuuuurddddruuuurdddddd,1111111/1111111/1111111/1111111/1111111/1111001/1111001,images/grid_0948_n7_seed948.svg
949,7,949,38,0,0,6,6,42,5,dddddduururuluurddrdruurruddldrdlllddlrrrr,1110001/1110111/1111111/1111111/1101111/1001000/1011111,images/grid_0949_n7_seed949.svg
950,7,950,40,1,0,4,3,40,1,dddddrrrrrlullluuuururrdrurddldrdllulldr,0011111/1110111/1100011/1111111/1111111/1111100/1111110,images/grid_0950_n7_seed950.svg
951,7,951,42,0,0,0,6,42,1,ddddddrurdrrrruuulddllurulurulldlduuurrrrr,1111111/1111100/1111100/1101111/1001111/1111111/1111111,images/grid_0951_n7_seed951.svg
952,7,952,43,0,0,5,5,44,2,rdrurrrrddddddlllllluudrruuururrdldlddrurudd,1111111/0111111/0011111/0011111/1011111/1111111/1111111,images/grid_0952_n7_seed952.svg
953,7,953,40,0,0,1,4,43,4,ddddddruuurlluururrddrdddldrrruluruluurulld,1111111/1101111/1001110/1110111/1100111/1101111/1101111,images/grid_0953_n7_seed953.svg
954,7,954,43,0,0,6,6,44,2,ddddddrurduuuuluurdrurrrddddluluurdllddddrrr,1111111/1111111/1111111/1011111/1011011/1111000/1111111,images/grid_0954_n7_seed954.svg
955,7,955,40,1,0,3,3,41,2,dddddrrrruruddruuuuuuldlulldlddddruuuurdd,0011111/1111111/1111001/1111001/1110011/1110111/1111111,images/grid_0955_n7_seed955.svg
956,7,956,41,0,0,4,6,40,0,ddddddrrrrrrululullddluuuuurdrurdrurdddd,1111111/1111111/1100001/1111101/1110111/1110011/1111111,images/grid_0956_n7_seed956.svg
957,7,957,42,0,0,1,5,42,1,ddddddrrrrrruuldlululddrlluuuuurrrddrruuld,1111111/1100111/1100111/1111000/1111111/1111111/1111111,images/grid_0957_n7_seed957.svg
958,7,958,39,0,0,0,5,41,3,rrrldlldddddrrrrullluurdrururddlrrduuuuul,1111011/1110001/1000111/1111111/1111111/1111101/1111100,images/grid_0958_n7_seed958.svg
959,7,959,41,0,0,3,1,40,0,ddddddrrulururururddddldrruuuuuullldldld,1001111/1011111/1111111/1111011/1110011/1110111/1110111,images/grid_0959_n7_seed959.svg
960,7,960,43,0,0,6,0,42,0,rdldrrurrdldrddruuuuurddddddllluululldrdld,1100011/1111111/1111111/1111111/1111111/1101111/1001111,images/grid_0960_n7_seed960.svg
961,7,961,39,0,0,5,3,42,4,rlddddddrrrrrruudlluuuuurrddulllddllddrurd,1100111/1001111/1001101/1111100/1111101/1111111/1111111,images/grid_0961_n7_seed961.svg
962,7,962,40,4,0,6,3,39,0,rdldrrururuullulurrdrurrdldrdldrddluldl,0111111/0111111/0011111/0000111/1101111/1111111/1111111,images/grid_0962_n7_seed962.svg
963,7,963,40,0,0,3,4,39,0,rrdrurrrddddddllluulddllurulurrrururddl,1111111/0011111/0001111/1111111/1111001/1111001/1111111,images/grid_0963_n7_seed963.svg
964,7,964,37,2,0,5,5,38,2,ddddrrruuldluuurruullrrrdrurdddldrddlu,0111111/0001111/1111001/1100011/1111011/1111011/1111011,images/grid_0964_n7_seed964.svg
965,7,965,38,0,0,5,1,42,5,ddrrulurrrrrdddululdluddddrdrrudlllllluurd,1111111/1111111/1111111/0001001/1101000/1101101/1111111,images/grid_0965_n7_seed965.svg
966,7,966,39,1,0,6,0,39,1,ddrrddruuruuulldrrrurddldrdddluulddllll,0011111/1011111/1000111/1111111/0011111/0011111/1111111,images/grid_0966_n7_seed966.svg
967,7,967,40,0,0,4,2,40,1,ddddddrrrrurdruuuulduuulllldrdldddrruuld,1111110/1110010/1110011/1111011/1111001/1111111/1111111,images/grid_0967_n7_seed967.svg
968,7,968,41,0,0,6,6,40,0,ddddddrrrurruuldlldluurruluurrrrdldrdddd,1011111/1010011/1011011/1111111/1111111/1111111/1111001,images/grid_0968_n7_seed968.svg
969,7,969,43,0,0,5,2,43,1,drurdrurrrddddddllruuluruuldldlulldrdlddrur,1111111/1111111/1111111/1111111/1100111/1110011/1100111,images/grid_0969_n7_seed969.svg
970,7,970,41,0,0,4,4,40,0,dddruuurrrdddldllddrurdrrruuuuuuldddddlu,1111111/1100111/1100111/1101111/0111111/0111111/0111111,images/grid_0970_n7_seed970.svg
971,7,971,40,0,0,4,0,40,1,rddrdddruuuulurrrrddluldddrdrdlludlllluu,1111111/0111111/0111111/0011100/1011110/1011111/1111111,images/grid_0971_n7_seed971.svg
972,7,972,37,0,0,2,6,38,2,drldddddrrrrrrululdluldluurrudrruuurdd,1000011/1100011/1001011/1111110/1111110/1111111/1111111,images/grid_0972_n7_seed972.svg
973,7,973,42,0,0,1,6,43,2,rdldddddrrrrrruuudldluldllururllurruurdrurd,1101111/1101111/1111000/1111001/1111111/1111111/1111111,images/grid_0973_n7_seed973.svg
974,7,974,40,0,0,2,4,40,1,rddddlddrurdrrrrullluluruluurdrurdurddll,1111111/0111111/0111111/0111000/1111000/1111111/1111111,images/grid_0974_n7_seed974.svg
975,7,975,38,0,0,1,1,40,3,dddrdrdrllluddrrrrrrulurullruruuldlullld,1111111/1100111/1000011/1100111/1110011/1111011/1111111,images/grid_0975_n7_seed975.svg
976,7,976,42,0,0,4,2,42,1,ddddddrrrurrrduuuuuldldrdlluuululddrdlddru,1110000/1111011/1111111/1111111/1111111/1111111/1111001,images/grid_0976_n7_seed976.svg
977,7,977,38,0,0,3,5,40,3,ddddrruruluuldddddldrrrrrrululrruuuudldd,1110001/1110011/1111011/1111011/1110111/1100011/1111111,images/grid_0977_n7_seed977.svg
978,7,978,45,1,0,5,5,45,1,ddddruuuururrrrddddddlllluuuururrdldlddrurudd,0011111/1111111/1111111/1111111/1111111/1111111/0011111,images/grid_0978_n7_seed978.svg
979,7,979,44,0,0,1,6,43,0,rdldddddrrrrrruuulldrdlluulddluuurruurdrurd,1101111/1101111/1111000/1111111/1111111/1111111/1111111,images/grid_0979_n7_seed979.svg
980,7,980,43,0,0,0,6,42,0,dddddruuuuurrdldrdldddrrrruuldllururruluru,1111001/1111011/1111011/1111111/1111111/1111111/0011111,images/grid_0980_n7_seed980.svg
981,7,981,41,0,0,5,1,40,0,rdldddddrrrruuurdddruuuuuulldrdlldlulddd,1100111/1100111/1111111/1111111/1100111/1100111/1111111,images/grid_0981_n7_seed981.svg
982,7,982,37,0,0,6,6,40,4,ddddddruuurulurrdrrruulrdddllldlddrrrudr,1000011/1111001/1111111/1111111/1111000/1110010/1111111,images/grid_0982_n7_seed982.svg
983,7,983,35,0,0,6,6,36,2,drurrrrdlllddrrlulllddddrurdrurdrurd,1111110/1111110/1111000/1011100/1000000/1111111/1111111,images/grid_0983_n7_seed983.svg
984,7,984,43,0,0,6,0,42,0,ddruurrrrrddddddlluruullurrullldddddluuldd,1111111/1111111/1111111/0011111/1110011/1110111/1110111,images/grid_0984_n7_seed984.svg
985,7,985,41,0,0,5,3,42,2,drurrrrrdldldlluddllddrurdrrrruuuudlddluld,1111111/1100011/0010111/0011111/1111111/1111111/1111111,images/grid_0985_n7_seed985.svg
986,7,986,43,2,0,0,1,43,1,ddddrrrrrruuuuuuldddddluldlluurdurruuuldlul,0111111/0011111/1000111/1111111/1111111/1111111/1111111,images/grid_0986_n7_seed986.svg
987,7,987,45,2,0,4,6,44,0,ddddrrrruuulurullddddluuuuurrrrrdldrdldddruu,0111111/0111111/1111111/1111111/1110111/1110111/1111111,images/grid_0987_n7_seed987.svg
988,7,988,44,0,0,3,2,43,0,ddrdddldrrrrrrululdllurururruuldlullldrrdld,1111111/1111111/1111111/0111100/0111110/1111111/1111111,images/grid_0988_n7_seed988.svg
989,7,989,43,0,0,1,5,42,0,ddddddrrrrrruuulddluuuldddllurulurulurrdrr,1111000/1111110/1111100/1111111/1111111/1111111/1111111,images/grid_0989_n7_seed989.svg
990,7,990,42,0,0,6,0,42,1,dddrdruuluurdrurrdldrdrdddllurululuddddlll,1111110/1111110/1111110/1111111/0111111/0001111/1111111,images/grid_0990_n7_seed990.svg
991,7,991,42,0,0,6,1,43,2,drurrrrrddddddlllurruluruuldlulldldrdrllddr,1111111/1111111/1101111/1100111/1110111/1001111/1101111,images/grid_0991_n7_seed991.svg
992,7,992,38,0,0,6,3,39,2,dddddurrrrruullllduuurdrurdrurdddddllld,1111111/1111111/1111111/1100011/1111111/1001111/0001000,images/grid_0992_n7_seed992.svg
993,7,993,40,0,0,4,5,43,4,ddddddrrrrrrllluuuludddluuuuurdrurrrdldrdld,1111111/1111011/1110011/1111011/1111010/1111000/1111111,images/grid_0993_n7_seed993.svg
994,7,994,42,0,0,1,6,41,0,ddddddruuuurulurrddddddrrruuulddluuuuurrd,1111111/1111101/1111100/1101111/1101111/1101111/1101111,images/grid_0994_n7_seed994.svg
995,7,995,43,0,0,5,4,43,1,ddddddrruluuuuurdrurrrddddduluuuldldrdlddru,1111111/1111111/1101111/1101111/1101111/1111101/1111100,images/grid_0995_n7_seed995.svg
996,7,996,38,0,0,3,0,39,2,drurrrrrdddluuldllurddddlrrrrdlllllluuu,1111111/1111111/0011111/1001011/1001000/1011111/1111111,images/grid_0996_n7_seed996.svg
997,7,997,38,0,0,6,6,40,3,dduurrrddddlldldrrrulrruruluuurrdldrdddd,1111111/1001111/1001111/0001111/0111111/1111101/1111001,images/grid_0997_n7_seed997.svg
998,7,998,41,0,0,1,0,41,1,rdrdrruurrldddrdldrdllulurulldlddluuurulu,1100111/1110110/1111110/1111111/1111111/1101111/1100111,images/grid_0998_n7_seed998.svg
999,7,999,43,0,0,3,6,43,1,ddddddrrruruuldldluuruluurdrurdrurddlddrduu,1111111/1111111/1110011/1111111/1111111/1111101/1111000,images/grid_0999_n7_seed999.svg
